奖期,开奖号码
20191103-049  62738  7	17	5	12	3	4	6	10	13	1  33	1	2	3	14	13	6	11	7	10  11	22	9	2	24	12	20	7	4	1  1	13	22	3	44	6	3	5	14	2  22	4	9	5	8	2	28	1	8	16  1	1	2	3	3	2	6	7	8	1	
20191103-050  02975  0	18	6	13	4	5	1	11	14	2  34	2	2	4	15	14	7	12	8	11  12	23	10	3	25	13	21	1	5	9  2	14	23	1	45	7	4	7	15	3  23	5	10	6	9	5	29	2	1	17  0	2	2	1	4	5	1	7	1	9	
20191103-051  02561  0	19	7	14	5	6	2	12	15	3  35	3	2	5	16	15	8	13	9	12  13	24	11	4	26	5	22	2	6	1  3	15	24	2	46	8	6	1	16	4  24	1	11	7	10	1	30	3	2	18  0	1	2	2	5	5	6	1	2	1	
20191103-052  46183  1	20	8	15	4	7	3	13	16	4  36	4	1	6	17	16	6	14	10	13  14	1	12	5	27	1	23	3	7	2  4	16	25	3	47	9	1	2	8	5  25	1	12	3	11	2	31	4	3	19  1	1	1	3	4	1	6	2	8	2	
20191103-053  07090  0	21	9	16	1	8	4	14	17	5  37	5	2	7	18	17	1	7	11	14  0	1	13	6	28	2	24	4	8	3  5	17	26	4	48	10	2	3	1	9  0	2	13	1	12	3	32	5	4	20  0	1	2	1	1	2	1	7	1	9	
20191103-054  45126  1	22	10	17	4	9	5	15	18	6  38	6	3	8	19	5	2	1	12	15  1	1	14	7	29	3	25	5	9	4  6	18	2	5	49	11	3	4	2	1  1	3	14	2	13	4	6	6	5	21  1	1	2	2	4	5	6	1	2	1	
20191103-055  03326  0	23	11	18	1	10	6	16	19	7  39	7	4	3	20	1	3	2	13	16  2	1	15	3	30	4	26	6	10	5  7	19	2	6	50	12	4	5	3	2  2	4	15	3	14	5	6	7	6	22  0	1	2	3	1	1	6	2	3	2	
20191103-056  24554  1	24	2	19	2	11	7	17	20	8  40	8	5	1	4	2	4	3	14	17  3	2	16	1	31	5	27	7	11	6  8	20	1	7	51	5	5	6	4	3  3	5	16	4	4	6	1	8	7	23  1	2	2	1	4	5	1	3	4	3	
20191103-057  19622  2	1	1	20	3	12	8	18	21	9  41	9	6	2	1	3	5	4	15	9  4	3	17	2	32	1	6	8	12	7  9	21	2	8	52	1	6	7	5	4  4	6	2	5	1	7	2	9	8	24  2	1	2	2	1	1	6	4	5	9	
20191103-058  81621  3	1	2	21	4	13	9	19	8	10  42	1	7	3	2	4	6	5	16	1  5	4	18	3	33	2	6	9	13	8  10	22	2	9	53	2	7	8	6	5  5	1	1	6	2	8	3	10	9	25  3	1	2	3	2	2	6	5	8	1	
20191103-059  43422  4	2	3	22	4	14	10	20	1	11  43	1	8	3	3	5	7	6	17	2  6	5	19	4	4	3	1	10	14	9  11	23	2	10	54	3	8	9	7	6  6	1	2	7	3	9	4	11	10	26  4	1	2	3	4	3	1	6	1	2	
20191104-001  00384  0	3	4	23	1	15	11	21	2	12  0	2	9	1	4	6	8	7	18	3  7	6	20	3	1	4	2	11	15	10  12	24	1	11	55	4	9	10	8	7  7	2	1	8	4	10	5	12	11	27  0	2	1	3	4	4	2	7	8	3	
20191104-002  84375  1	4	5	24	2	16	12	22	8	13  1	3	10	2	4	7	9	8	19	4  8	7	21	3	2	5	3	12	16	11  13	25	2	12	56	5	10	7	1	8  8	3	2	9	1	5	6	13	12	28  1	3	2	3	4	5	3	7	8	4	
20191104-003  39410  2	5	6	3	3	17	13	23	1	14  2	4	11	3	1	8	10	9	20	9  9	8	22	1	4	6	4	13	17	12  14	1	3	13	57	6	11	1	2	9  0	4	3	10	2	1	7	14	13	29  0	1	3	3	4	1	4	1	1	9	
20191104-004  57759  3	6	7	1	4	5	14	24	2	15  3	5	12	4	2	9	11	7	21	1  10	9	23	2	1	7	5	7	18	13  15	1	4	14	58	5	12	2	3	10  1	5	4	11	3	2	8	15	14	9  1	1	4	1	1	5	5	7	2	9	
20191104-005  54472  4	7	8	2	5	5	15	25	3	16  4	6	13	5	4	10	12	1	22	2  11	10	24	3	4	8	6	1	19	14  16	2	5	15	59	1	13	7	4	11  2	6	2	12	4	3	9	16	15	1  2	2	2	2	4	5	6	7	3	1	
20191104-006  65799  5	8	9	3	6	1	6	26	4	17  5	7	14	6	1	5	13	2	23	3  12	11	25	4	1	9	7	7	20	15  17	3	6	16	60	2	14	1	5	9  3	7	1	13	5	4	10	17	16	9  3	3	1	3	1	5	6	7	4	9	
20191104-007  24547  6	9	2	4	7	2	1	27	5	18  6	8	15	7	4	1	14	3	24	4  13	12	26	5	2	5	8	1	21	16  18	4	7	17	4	3	15	2	6	1  4	8	2	14	6	5	11	7	17	1  4	4	2	4	4	5	1	7	5	1	
20191104-008  48259  7	10	1	5	4	3	2	28	6	19  7	9	16	8	1	2	15	4	8	5  14	13	2	6	3	1	9	2	22	17  19	5	8	18	1	5	16	3	7	2  5	9	3	15	7	6	12	1	18	9  5	5	2	5	4	5	2	1	8	9	
20191104-009  07714  0	11	2	6	1	4	3	29	7	20  8	10	17	9	2	3	16	7	1	6  15	14	1	7	4	2	10	7	23	18  20	1	9	19	2	1	17	4	8	3  6	10	4	16	4	7	13	2	19	1  0	1	1	6	4	1	3	7	1	1	
20191104-010  98234  1	12	3	7	2	5	4	30	8	9  9	11	18	10	3	4	17	1	8	7  16	15	2	8	5	3	11	1	24	19  21	1	10	3	3	2	18	5	9	4  7	11	5	17	4	8	14	3	20	2  1	1	2	3	4	2	4	1	8	9	
20191104-011  44284  2	13	4	8	4	6	5	31	9	1  10	12	19	11	4	5	18	2	1	8  17	16	2	9	6	4	12	2	25	20  22	2	11	1	4	3	19	6	8	5  8	12	6	18	4	9	15	4	21	3  2	2	2	1	4	3	5	2	8	1	
20191104-012  95076  3	14	5	9	1	7	6	32	10	9  11	13	20	12	1	5	19	3	2	9  0	17	1	10	7	5	13	3	26	21  23	3	12	2	5	4	20	7	1	6  9	13	7	19	1	10	6	5	22	4  0	3	1	2	1	5	6	7	1	9	
20191104-013  72229  4	15	6	10	2	8	7	7	11	1  12	14	2	13	2	1	20	4	3	10  1	18	2	11	8	6	14	4	27	22  24	4	2	3	6	5	21	1	2	7  10	14	8	20	2	11	1	6	23	9  1	4	2	3	2	1	1	7	2	9	
20191104-014  52289  5	16	7	11	3	5	8	1	12	2  13	15	2	14	3	2	21	5	4	11  2	19	2	12	9	7	15	5	28	23  25	5	1	4	7	6	22	2	8	8  11	15	9	21	3	12	2	7	24	9  2	5	2	4	3	5	2	1	8	9	
20191104-015  42124  6	17	8	12	4	1	9	2	13	3  14	16	2	15	4	3	22	6	5	12  3	1	1	13	10	8	16	6	29	24  26	6	2	5	8	7	23	3	1	9  12	16	10	22	4	13	3	8	25	1  3	1	2	5	4	1	3	2	1	1	
20191104-016  75567  7	18	9	13	1	2	10	7	14	4  15	17	1	16	5	5	23	7	6	13  4	1	2	14	11	5	17	7	30	25  27	7	1	6	9	8	6	4	2	10  13	17	11	23	1	14	4	7	26	2  4	1	1	6	1	5	6	7	2	2	
20191104-017  09739  0	19	10	14	2	3	11	1	15	5  16	18	2	17	6	1	24	8	7	9  5	2	3	15	12	1	18	7	31	26  28	8	2	3	10	9	1	5	3	11  14	18	12	24	2	15	5	1	27	9  0	2	2	3	2	1	1	7	3	9	
20191104-018  88162  1	20	11	15	3	4	12	2	8	6  17	19	3	18	7	2	25	9	8	1  6	1	4	16	13	2	19	1	32	27  29	9	3	1	11	10	6	6	4	12  15	19	2	25	3	16	6	2	28	1  1	1	2	1	3	2	6	1	8	1	
20191104-019  33348  2	21	12	3	4	5	13	3	1	7  18	20	4	3	8	3	26	10	1	2  7	1	5	3	14	3	20	2	33	28  30	10	4	2	4	11	1	7	5	13  16	20	1	26	4	17	7	3	8	2  2	1	1	3	4	3	1	2	8	2	
20191104-020  38352  3	22	13	3	5	6	14	4	2	8  19	21	5	1	9	4	27	11	8	3  8	2	6	3	15	4	21	3	34	29  31	11	5	3	1	5	2	8	6	14  17	21	2	27	5	18	8	4	1	3  3	2	2	3	1	5	2	3	8	3	
20191104-021  48712  4	23	14	1	4	7	15	5	3	9  20	22	6	2	10	5	28	12	8	4  9	3	7	1	16	5	22	7	35	30  32	1	6	4	2	1	3	9	7	15  18	22	2	28	6	19	9	5	2	4  4	1	2	1	4	1	3	7	8	4	
20191104-022  72155  5	24	15	2	1	8	16	7	4	10  21	23	2	3	11	6	29	13	1	5  10	1	8	2	17	6	23	1	36	31  33	1	7	5	3	5	4	10	8	16  19	23	1	29	7	5	10	6	3	5  5	1	2	2	1	5	4	7	1	5	
20191104-023  70119  6	25	16	3	2	9	17	7	5	11  0	24	1	4	12	7	30	14	2	6  11	1	9	3	18	7	24	2	37	32  34	1	8	6	4	1	5	11	9	17  20	24	2	30	8	1	11	7	4	9  0	1	1	3	2	1	5	7	2	9	
20191104-024  61753  7	26	17	4	3	10	6	1	6	12  1	1	2	5	13	8	31	15	3	7  12	1	10	4	19	8	25	7	38	33  35	1	9	7	5	5	6	12	10	18  21	25	3	3	9	2	12	8	5	1  1	1	2	3	3	5	6	7	3	1	
20191104-025  58678  8	27	18	5	4	5	1	2	7	13  2	1	3	6	14	9	32	16	8	8  13	2	11	5	20	9	6	1	39	34  36	2	10	8	6	1	7	7	11	19  22	26	4	1	10	3	13	9	8	2  2	1	3	1	4	5	6	7	8	2	
20191104-026  76121  9	28	19	6	5	1	2	7	8	14  3	2	4	7	15	10	6	17	1	9  14	1	12	6	21	10	1	2	40	35  37	3	2	9	7	2	8	1	12	20  23	1	5	2	11	4	14	10	1	3  3	1	2	2	5	1	6	7	1	3	
20191104-027  49273  10	29	20	7	4	2	3	1	9	15  4	3	5	8	16	11	1	18	2	9  15	1	2	7	22	11	2	3	41	36  38	4	1	10	8	3	9	7	13	21  24	1	6	3	12	5	15	11	2	4  4	1	2	3	4	2	1	7	2	9	
20191104-028  47967  11	30	21	8	4	3	4	2	10	16  5	4	6	9	17	12	2	7	3	1  16	2	1	8	23	12	3	4	42	9  39	5	2	11	9	4	6	1	14	22  25	2	7	1	13	6	16	7	3	5  5	2	1	1	4	3	6	7	3	9	
20191104-029  33095  12	31	22	3	1	4	5	3	11	17  6	5	7	3	18	13	3	1	4	2  0	3	2	9	24	13	4	5	43	1  40	6	3	12	10	5	1	2	15	9  26	3	8	2	14	5	17	1	4	6  0	3	2	3	1	5	1	1	4	9	
20191104-030  94188  13	32	23	1	2	5	6	4	12	9  7	6	8	1	4	14	4	2	5	3  1	1	3	10	25	14	5	6	44	2  41	7	4	13	11	6	2	3	8	1  27	4	9	3	15	1	18	2	8	7  1	1	3	1	4	1	2	2	8	9	
20191104-031  46839  14	33	24	2	4	6	7	5	13	1  8	7	9	2	1	15	6	3	6	4  2	1	4	11	26	15	6	7	8	3  42	8	5	3	12	7	3	4	1	2  28	5	10	4	16	2	19	3	1	9  2	1	4	3	4	2	6	3	8	9	
20191104-032  63606  15	34	25	3	1	7	6	6	14	2  9	8	10	3	2	16	1	4	7	5  3	2	5	12	27	16	6	8	1	4  0	9	6	1	13	8	4	5	2	3  29	6	11	5	17	3	6	4	2	1  0	2	5	3	1	3	6	4	1	1	
20191104-033  75204  16	35	26	4	2	8	1	7	15	3  10	9	11	1	3	5	2	5	8	6  4	3	2	13	28	17	1	9	2	5  0	10	7	2	14	9	5	6	3	4  30	7	12	6	4	4	1	5	3	2  0	3	2	1	4	5	1	7	2	2	
20191104-034  19028  17	1	27	5	3	9	2	1	16	4  11	10	12	2	4	1	3	6	9	9  0	4	1	14	29	18	2	10	3	6  1	11	2	3	15	10	6	7	4	5  31	8	13	7	1	5	2	6	8	3  0	1	2	2	1	1	2	1	8	9	
20191104-035  12320  18	1	28	6	4	10	3	2	17	5  12	11	2	3	5	2	4	7	10	1  1	5	2	3	30	19	3	11	4	7  2	12	2	4	16	11	7	8	5	6  0	9	14	8	2	6	3	7	1	4  0	1	2	3	2	2	3	2	1	1	
20191104-036  49050  19	1	29	7	4	11	4	3	18	6  13	12	1	4	6	3	5	8	11	9  0	6	3	1	31	20	4	12	5	8  3	13	1	5	17	5	8	9	6	7  0	10	15	9	3	7	4	8	2	5  0	1	1	1	4	5	4	3	2	9	
20191104-037  64923  20	2	30	8	1	12	6	4	19	7  14	13	2	5	4	4	6	9	12	1  1	7	4	2	32	21	5	13	6	9  4	14	2	6	18	1	9	10	7	8  1	11	16	3	4	8	5	9	3	6  1	2	2	3	4	1	6	4	3	9	
20191104-038  74932  21	3	31	9	2	13	1	7	20	8  15	14	3	6	4	5	7	10	13	2  2	8	5	3	33	22	6	14	7	9  5	15	1	3	19	2	10	11	8	9  2	12	2	1	5	9	6	10	4	7  2	3	2	3	4	2	1	7	4	9	
20191104-039  45975  22	4	32	10	4	14	2	1	21	9  16	15	4	7	1	5	8	11	14	3  3	9	6	4	34	23	7	15	8	9  6	16	2	1	20	3	11	7	9	10  3	13	1	2	6	5	7	11	5	8  3	4	1	1	4	5	2	7	5	9	
20191104-040  49612  23	5	33	11	4	15	3	2	22	10  17	16	5	8	2	1	9	12	15	9  4	10	7	5	35	24	6	16	9	1  7	1	3	2	21	4	12	1	10	11  4	14	2	3	7	1	8	12	6	9  4	1	2	2	4	1	6	1	6	9	
20191104-041  44740  24	6	34	12	4	16	4	3	23	11  18	17	6	9	4	2	10	13	16	1  5	11	8	6	36	25	1	7	10	2  8	1	4	3	4	5	13	2	11	12  0	15	1	4	8	2	9	13	7	10  0	1	1	3	4	2	1	7	7	1	
20191104-042  54929  25	7	35	13	1	5	5	4	24	12  19	18	7	10	4	3	11	14	17	2  6	12	9	7	37	26	2	1	11	9  9	2	2	4	1	6	14	3	12	13  1	16	2	5	9	3	10	14	8	9  1	2	2	4	4	5	2	1	8	9	
20191104-043  10043  26	1	36	14	2	1	6	5	25	13  0	19	8	11	1	4	12	15	18	3  0	13	10	8	38	27	3	2	12	1  10	3	1	5	4	7	15	4	13	14  2	17	3	3	10	4	11	15	9	1  0	1	1	3	4	1	3	2	9	1	
20191104-044  06733  0	1	37	15	3	2	7	6	26	14  1	20	9	12	2	5	6	16	19	4  1	14	11	9	39	28	4	7	13	2  11	4	2	3	1	8	16	5	14	15  3	18	4	3	11	5	12	16	10	2  0	1	2	3	1	2	6	7	10	2	
20191104-045  21824  1	2	2	16	4	3	8	7	27	15  2	1	10	13	3	6	1	17	20	5  2	15	12	10	40	29	5	1	8	3  12	5	2	1	2	9	17	6	15	16  4	19	5	1	4	6	13	17	11	3  1	1	2	1	4	3	1	1	8	3	
20191104-046  24122  2	3	2	17	5	4	9	8	28	16  3	1	11	14	4	7	2	18	21	6  3	1	13	11	41	30	6	2	1	4  13	6	2	2	3	10	18	7	16	17  5	20	2	2	1	7	14	18	12	4  2	1	2	2	4	4	2	2	1	4	
20191104-047  32968  3	4	1	3	6	5	10	9	29	17  4	2	2	15	1	8	3	19	22	7  4	1	14	12	42	31	7	3	2	9  14	7	1	3	4	11	6	8	17	18  6	21	1	3	2	8	15	19	8	5  3	1	2	3	1	5	6	3	8	9	
20191104-048  20967  4	5	2	1	7	6	11	10	30	18  0	3	1	16	2	9	4	20	23	8  5	2	15	13	43	32	8	4	3	9  15	8	2	4	5	12	6	9	18	19  7	22	2	4	3	9	16	7	1	6  0	2	2	1	2	6	6	7	1	9	
20191104-049  97191  5	6	1	2	8	7	12	11	31	9  1	4	2	17	3	10	5	7	24	9  6	1	16	14	44	33	9	5	4	1  16	9	3	5	6	13	1	10	19	9  8	1	3	5	4	10	17	1	2	7  1	1	1	2	3	7	1	7	2	9	
20191104-050  70522  6	7	2	3	9	8	13	7	32	1  0	5	3	18	4	11	6	1	25	10  7	1	17	15	45	5	10	6	5	2  17	10	2	6	7	14	2	11	20	1  9	1	2	6	5	11	18	2	3	8  0	1	2	3	4	5	2	7	3	1	
20191104-051  43900  7	8	3	4	4	9	14	1	33	2  1	6	4	3	5	12	7	2	26	11  8	2	18	16	46	1	11	7	6	9  0	11	1	7	8	15	3	12	21	2  0	2	1	7	6	12	19	3	4	9  0	2	1	3	4	1	3	1	4	9	
20191104-052  23819  8	9	2	5	1	10	15	2	34	3  2	7	5	3	6	13	8	3	27	12  9	3	19	17	47	2	12	8	8	1  1	1	2	8	9	16	4	13	22	3  1	3	2	8	7	13	20	4	5	9  1	1	2	3	1	2	4	2	8	9	
20191104-053  59036  9	10	1	6	2	5	16	3	35	4  3	8	6	1	7	14	9	4	28	9  0	4	20	18	48	3	13	9	1	2  2	1	3	3	10	17	5	14	23	4  2	4	3	9	8	14	6	5	6	1  0	1	1	3	2	5	6	3	1	9	
20191104-054  24714  10	11	2	7	3	1	17	4	36	5  4	9	7	2	4	15	10	5	29	1  1	5	21	19	49	4	14	7	2	3  3	1	4	1	11	18	6	15	24	5  3	5	4	10	4	15	1	6	7	2  1	1	2	1	4	1	1	7	2	1	
20191104-055  04339  0	12	1	8	4	2	18	5	37	6  5	10	8	3	4	16	11	6	30	2  2	6	22	3	50	5	15	1	3	4  4	1	5	3	12	19	7	16	25	6  4	6	5	11	1	16	2	7	8	9  0	1	1	3	4	2	2	1	3	9	
20191104-056  70038  1	13	2	9	5	3	19	7	38	7  0	11	9	4	1	17	12	7	31	3  0	7	23	1	51	6	16	2	4	5  5	2	6	3	13	20	8	17	26	7  5	7	6	12	2	17	3	8	8	1  0	2	2	3	1	3	3	7	8	1	
20191104-057  69481  2	14	3	10	6	4	6	1	39	8  1	12	10	5	2	18	13	8	32	9  1	8	24	2	4	7	17	3	5	6  6	3	7	1	14	21	9	18	8	8  6	1	7	13	3	18	4	9	1	2  1	1	3	1	4	4	6	1	8	9	
20191104-058  94592  3	15	4	11	7	5	1	2	40	9  2	13	11	6	4	19	14	9	33	1  2	9	25	3	1	5	18	4	6	7  7	4	8	2	15	22	10	19	1	9  7	1	2	14	4	19	5	10	2	3  2	1	2	2	4	5	1	2	1	9	
20191104-059  41685  4	16	5	12	4	6	2	3	41	1  3	1	12	7	1	20	15	10	34	2  3	10	26	4	2	1	6	5	7	8  8	5	9	3	16	23	11	20	8	1  8	2	1	15	5	5	6	11	3	4  3	1	1	3	4	5	6	3	8	1	
20191105-001  42658  5	17	6	13	4	7	3	4	42	2  4	1	2	8	2	21	16	11	35	3  4	11	27	5	3	2	6	6	8	9  9	6	10	4	17	5	12	21	1	2  9	3	2	16	6	1	7	12	8	5  4	1	2	4	4	5	6	4	8	2	
20191105-002  97839  6	18	7	14	1	8	4	5	43	9  5	2	1	9	3	22	17	7	36	4  5	12	28	6	4	3	1	7	8	10  10	7	11	3	18	1	13	22	2	3  10	4	3	17	7	2	8	13	1	9  5	2	1	3	1	1	1	7	8	9	
20191105-003  41048  7	19	8	15	4	9	5	6	44	1  6	1	2	10	4	23	18	1	37	5  0	13	29	7	5	4	2	8	1	11  11	8	12	1	4	2	14	23	3	4  11	5	4	18	8	3	9	14	8	1  0	1	2	1	4	2	2	1	8	1	
20191105-004  62068  8	20	9	16	1	10	6	7	45	2  7	1	2	11	5	24	19	2	38	6  0	14	30	8	6	5	3	9	2	12  12	9	13	2	1	3	6	24	4	5  12	6	5	19	9	4	10	15	8	2  0	1	2	2	1	3	6	2	8	2	
20191105-005  48166  9	21	10	17	4	11	1	8	46	3  8	2	1	12	6	25	20	3	8	7  1	1	31	9	7	6	4	10	3	13  13	10	14	3	2	4	6	25	5	6  13	7	6	20	10	5	6	16	1	3  1	1	1	3	4	4	6	3	8	3	
20191105-006  20252  10	22	2	18	1	12	2	9	47	4  0	3	2	13	7	26	21	4	1	8  2	1	2	10	8	7	5	11	4	14  14	11	15	4	3	5	1	26	6	7  14	8	2	21	11	6	1	17	2	4  0	1	2	4	1	5	1	4	1	4	
20191105-007  32493  11	23	1	3	2	13	3	10	48	5  1	4	2	14	8	27	22	5	2	9  3	2	1	11	4	8	6	12	5	15  15	12	16	5	4	1	2	27	7	9  15	9	1	3	12	7	2	18	3	5  1	2	2	3	4	1	2	5	2	9	
20191105-008  56326  12	24	2	1	3	5	4	11	49	6  2	5	1	15	9	28	6	6	3	10  4	3	2	3	1	9	7	13	6	16  16	13	2	6	5	2	3	28	8	1  16	10	2	1	13	8	6	19	4	6  2	3	2	3	1	5	6	6	3	1	
20191105-009  30790  13	25	3	3	4	1	5	12	50	7  0	6	2	16	10	29	1	7	4	11  5	4	3	1	2	10	8	7	7	17  17	14	1	7	6	3	4	29	9	9  0	11	3	2	14	9	1	20	5	7  0	4	1	3	2	1	1	7	4	9	
20191105-010  58188  14	26	4	1	5	5	6	13	51	8  1	7	3	17	11	30	2	8	8	12  6	1	4	2	3	11	9	1	8	18  18	15	2	8	7	4	5	30	8	1  1	12	4	3	15	10	2	21	8	8  1	1	2	1	3	5	2	1	8	1	
20191105-011  00247  0	27	5	2	6	1	7	14	52	9  0	8	4	18	12	31	3	9	1	13  7	1	2	3	4	12	10	2	9	19  19	16	3	9	4	5	6	31	1	2  2	13	5	4	16	11	3	7	1	9  0	1	2	2	4	1	3	7	1	2	
20191105-012  02298  0	28	6	3	7	2	8	15	53	10  1	9	2	19	13	32	4	10	2	14  8	2	2	4	5	13	11	3	10	20  20	17	4	10	1	6	7	32	2	9  3	14	6	5	17	12	4	1	8	10  0	2	2	3	1	2	4	1	8	9	
20191105-013  63442  1	29	7	4	8	3	6	16	54	11  2	10	1	3	14	33	5	11	3	15  9	3	1	5	4	14	12	4	11	21  21	18	5	11	4	7	8	33	3	1  4	15	2	6	18	13	5	2	1	11  1	3	2	3	4	3	6	2	1	1	
20191105-014  94802  2	30	8	5	9	4	1	17	55	9  3	11	2	1	4	34	6	12	4	16  10	4	2	6	1	15	13	5	8	22  0	19	6	12	1	8	9	34	4	2  5	16	2	7	19	14	6	3	2	12  0	4	2	1	4	4	1	3	8	9	
20191105-015  68538  3	31	9	6	10	5	6	18	56	1  4	12	3	2	1	35	7	13	8	17  11	5	3	7	2	5	14	6	1	23  1	20	7	3	2	9	10	35	5	3  6	17	1	8	20	15	7	4	8	13  1	5	1	3	1	5	6	4	8	1	
20191105-016  05948  0	32	10	7	11	6	1	19	57	2  5	13	4	3	2	5	8	14	1	18  12	6	4	8	3	1	15	7	2	9  2	21	8	1	4	10	11	36	6	4  7	18	2	9	21	16	8	5	8	14  0	6	2	1	4	5	1	5	8	9	
20191105-017  79328  1	33	11	8	12	7	2	7	58	3  6	14	5	4	3	1	9	15	2	9  13	7	5	3	4	2	16	8	3	1  3	22	2	2	1	11	12	37	7	5  8	19	3	10	22	17	9	6	8	15  1	7	2	3	1	1	2	7	8	9	
20191105-018  68311  2	34	12	9	13	8	6	1	59	4  7	15	6	5	4	2	10	16	8	1  14	8	6	3	5	3	17	9	4	2  4	1	1	3	2	12	13	38	8	6  9	1	4	11	23	18	10	7	1	16  2	1	1	3	2	2	6	1	8	1	
20191105-019  23667  3	35	2	10	14	9	1	2	60	5  8	16	7	3	5	3	11	17	1	2  15	9	7	1	6	4	6	10	5	3  5	1	2	4	3	13	6	39	9	7  10	1	5	12	24	19	11	7	2	17  3	1	2	3	3	3	6	7	1	2	
20191105-020  30067  4	36	1	3	15	10	2	3	61	6  0	17	8	1	6	4	12	18	2	3  0	10	8	2	7	5	1	11	6	4  6	2	3	5	4	14	6	40	10	8  11	2	6	13	25	20	12	7	3	18  0	2	1	3	4	4	6	7	2	3	
20191105-021  04384  0	37	2	1	16	11	3	4	62	7  1	18	9	2	4	5	13	19	3	4  1	11	9	3	8	6	2	12	7	5  7	3	4	6	5	15	1	41	8	9  12	3	7	14	4	21	13	1	4	19  0	3	2	3	4	5	1	1	8	4	
20191105-022  49804  1	38	3	2	4	12	4	5	63	8  2	19	10	3	1	6	14	20	4	9  2	12	10	1	9	7	3	13	8	6  0	4	5	7	6	16	2	42	1	10  13	4	8	15	4	22	14	2	5	20  0	4	3	1	4	6	2	2	8	9	
20191105-023  19457  2	1	4	3	1	13	5	6	64	9  3	20	11	4	2	7	15	21	5	9  3	13	11	2	4	8	4	14	1	7  1	5	6	8	7	5	3	43	2	11  14	5	9	16	1	23	15	7	6	21  1	1	4	2	4	5	3	7	1	9	
20191105-024  31601  3	1	5	3	2	14	6	7	65	10  4	1	12	5	3	8	16	22	6	1  4	14	12	3	1	9	6	15	2	8  0	6	7	9	8	1	4	44	3	12  15	1	10	17	2	24	16	1	7	22  0	1	5	3	1	1	6	1	2	1	
20191105-025  48093  4	2	6	1	4	15	7	8	66	11  5	1	13	6	4	9	17	23	8	2  0	15	13	4	2	10	1	16	3	9  1	7	8	10	9	2	5	45	4	9  16	1	11	3	3	25	17	2	8	23  0	1	6	3	4	2	1	2	8	9	
20191105-026  11933  5	1	7	2	1	16	8	9	67	12  6	1	14	7	5	10	18	24	1	3  1	16	14	5	3	11	2	17	4	9  2	8	9	3	10	3	6	46	5	1  17	2	12	3	4	26	18	3	9	24  1	1	7	3	1	3	2	3	1	9	
20191105-027  44371  6	1	8	3	4	17	9	10	68	13  7	1	15	8	4	11	19	25	2	4  2	17	15	3	4	12	3	18	5	1  3	9	10	1	11	4	7	7	6	2  18	1	13	1	5	27	19	4	10	25  2	1	8	3	4	4	3	7	2	1	
20191105-028  04079  0	2	9	4	1	18	10	11	69	14  8	2	16	9	4	12	20	26	3	5  0	18	16	1	5	13	4	19	6	2  4	10	11	2	12	5	8	7	7	3  19	1	14	2	6	28	20	5	11	9  0	1	9	1	4	5	4	7	3	9	
20191105-029  60919  1	3	10	5	2	19	6	12	70	15  0	3	17	10	1	13	21	27	4	6  1	19	17	2	6	14	5	20	7	9  5	1	12	3	13	6	9	1	8	4  20	2	15	3	7	29	21	6	12	9  0	1	10	2	1	6	6	1	4	9	
20191105-030  12965  2	1	11	6	3	20	1	13	71	16  1	4	2	11	2	14	22	28	5	7  2	20	18	3	7	15	6	21	8	9  6	1	13	4	14	7	6	2	9	5  21	3	16	4	8	5	22	7	13	1  1	1	2	3	2	5	6	2	5	9	
20191105-031  81174  3	1	12	7	4	21	2	14	8	17  2	1	1	12	3	15	23	29	6	8  3	1	19	4	8	16	7	22	9	1  7	2	14	5	15	8	1	7	10	6  22	4	17	5	4	1	23	8	14	2  2	1	1	4	4	1	1	7	8	1	
20191105-032  58012  4	2	13	8	5	5	3	15	1	18  3	1	2	13	4	16	24	30	8	9  0	1	20	5	9	17	8	23	10	2  8	1	15	6	16	9	2	1	11	7  23	5	2	6	1	2	24	9	15	3  0	1	2	5	1	5	2	1	8	2	
20191105-033  83384  5	3	14	9	6	1	4	16	8	19  4	2	3	3	5	17	25	31	1	10  1	2	21	3	10	18	9	24	11	3  9	1	16	7	17	10	3	2	8	8  24	6	1	7	4	3	25	10	16	4  1	1	1	3	4	1	3	2	8	3	
20191105-034  06677  0	4	15	10	7	2	5	17	1	20  5	3	4	1	6	18	6	32	2	11  2	3	22	1	11	19	6	25	12	4  10	2	17	8	18	11	4	7	1	9  25	7	2	8	1	4	26	7	17	5  0	2	2	1	1	2	6	7	1	4	
20191105-035  34382  1	5	16	3	8	3	6	18	2	21  6	4	5	2	4	19	1	33	3	12  3	4	23	3	12	20	1	26	13	5  11	3	18	9	19	12	5	1	8	10  26	8	2	9	2	5	27	1	18	6  1	3	2	3	4	3	1	1	8	5	
20191105-036  21405  2	6	2	1	9	4	7	19	3	22  7	1	6	3	1	20	2	34	4	13  4	5	24	1	4	21	2	27	14	6  0	4	19	10	20	13	6	2	1	11  27	9	1	10	3	5	28	2	19	7  0	1	2	1	4	5	2	2	1	6	
20191105-037  48844  3	7	1	2	4	5	8	20	4	23  8	1	7	4	2	21	3	35	8	14  5	6	25	2	1	22	3	28	8	7  1	5	20	11	4	14	7	3	2	12  28	10	2	11	4	1	29	3	20	8  1	1	1	2	4	1	3	3	8	7	
